,Headway,Velocity
8987,1.3,1.54
8988,0.78,0.13
8989,1.2,1.13
8990,1.54,1.36
8991,1.06,2.55
8992,0.14,3.07
8993,1.36,2.48
8994,1.89,1.01
8995,2.12,1.66
8996,1.87,0.94
8997,0.08,1.68
8998,3.03,1.46
8999,2.27,1.86
9000,0.77,2.51
9001,2.8,1.85
9002,1.45,0.59
9003,1.29,1.52
9004,1.98,2.87
9005,1.52,2.11
9006,1.02,1.54
9007,0.59,0.9
9008,2.31,2.43
9009,1.08,2.47
9010,0.81,3.24
9011,1.14,1.09
9012,0.87,1.94
9013,0.75,1.18
9014,1.02,1.68
9015,2.3,1.92
9016,1.62,1.75
9017,2.58,0.54
9018,1.83,1.78
9019,1.29,1.85
9020,1.43,1.25
9021,2.22,3.43
9022,1.44,2.11
9023,1.34,1.55
9024,0.29,0.98
9025,0.39,2.95
9026,1.1,1.89
9027,1.65,1.28
9028,0.24,1.9
9029,2.53,1.22
9030,2.05,2.87
9031,2.11,0.31
9032,1.83,1.48
9033,0.45,1.14
9034,2.05,1.68
9035,2.49,2.08
9036,0.16,0.48
9037,2.1,1.32
9038,1.08,1.73
9039,0.81,0.32
9040,1.41,1.7
9041,0.93,0.98
9042,1.23,1.42
9043,1.98,1.63
9044,2.59,1.98
9045,1.44,1.8
9046,0.86,1.02
9047,1.57,1.31
9048,2.71,1.65
9049,2.74,1.71
9050,2.25,1.32
9051,0.2,1.69
9052,0.96,1.35
9053,0.6,0.3
9054,2.49,2.42
9055,2.73,2.82
9056,2.21,1.71
9057,1.83,1.39
9058,1.66,1.61
9059,1.64,1.03
9060,0.67,0.99
9061,2.55,0.92
9062,1.05,2.54
9063,0.95,2.98
9064,0.24,0.98
9065,1.75,1.15
9066,1.51,1.63
9067,2.12,0.82
9068,1.7,1.85
9069,1.36,1.76
9070,2.33,0.85
9071,1.54,3.16
9072,0.33,0.99
9073,0.16,2.94
9074,1.02,2.71
9075,1.72,1.22
9076,1.08,2.11
9077,0.53,0.74
9078,1.21,1.88
9079,1.11,2.35
9080,1.25,1.43
9081,1.8,1.36
9082,0.65,2.86
9083,1.32,1.76
9084,0.15,1.76
9085,1.86,3.3
9086,1.19,2.51
9087,1.52,2.58
9088,1.12,1.96
9089,3.24,2.57
9090,1.54,2.39
9091,2.36,4.18
9092,0.37,1.29
9093,2.34,2.06
9094,2.2,2.16
9095,1.8,0.66
9096,3.02,1.41
9097,1.26,2.41
9098,2.15,1.92
9099,1.83,3.07
9100,1.41,2.02
9101,1.52,1.48
9102,1.27,2.48
9103,0.96,1.97
9104,0.56,3.54
9105,2.31,1.9
9106,1.54,1.49
9107,1.48,1.61
9108,1.41,1.28
9109,2.02,1.47
9110,0.27,2.09
9111,1.85,2.1
9112,1.12,1.08
9113,0.22,1.2
9114,2.71,1.43
9115,2.34,1.79
9116,0.77,2.63
9117,1.54,0.81
9118,1.83,1.81
9119,1.62,1.38
9120,1.21,2.12
9121,2.3,0.32
9122,0.91,2.06
9123,0.55,1.87
9124,0.87,0.85
9125,1.03,1.03
9126,1.54,2.8
9127,1.2,2.98
9128,1.37,2.25
9129,2.41,2.24
9130,1.31,2.1
9131,0.33,1.13
9132,2.59,1.24
9133,1.29,3.04
9134,1.45,2.14
9135,2.19,1.44
9136,2.18,1.46
9137,2.11,0.75
9138,0.36,1.42
9139,0.88,0.13
9140,1.28,0.74
9141,2.73,2.46
9142,2.61,1.76
9143,2.33,2.18
9144,1.34,2.88
9145,1.3,1.42
9146,1.4,2.68
9147,1.68,2.22
9148,2.2,1.42
9149,1.41,2.12
9150,1.45,2.35
9151,0.2,1.54
9152,2.59,0.93
9153,0.82,0.57
9154,2.54,1.34
9155,1.02,2.03
9156,1.27,1.07
9157,2.41,0.42
9158,0.56,2.13
9159,2.86,1.84
9160,1.96,1.89
9161,1.24,0.72
9162,1.01,0.87
9163,1.59,1.64
9164,1.29,1.86
9165,2.0,2.82
9166,2.91,0.95
9167,0.97,1.44
9168,2.42,3.0
9169,1.64,2.14
9170,1.87,1.23
9171,0.23,1.67
9172,1.9,1.86
9173,0.41,2.01
9174,1.05,1.98
9175,2.47,1.77
9176,0.54,2.04
9177,1.1,1.99
9178,1.94,1.16
9179,1.59,2.21
9180,1.76,1.87
9181,1.51,1.66
9182,0.37,0.61
9183,0.79,0.92
9184,2.57,1.28
9185,2.37,3.93
9186,2.07,1.9
9187,2.11,1.77
9188,1.58,1.45
9189,0.63,2.46
9190,0.86,3.13
9191,1.37,0.35
9192,1.36,1.96
9193,1.72,2.17
9194,1.07,1.16
9195,1.9,0.79
9196,0.98,2.15
9197,2.25,1.11
9198,2.35,1.61
9199,0.82,2.01
9200,1.16,1.03
9201,0.54,2.31
9202,1.45,1.79
9203,1.58,2.08
9204,1.11,1.99
9205,2.88,2.02
9206,1.65,0.69
9207,0.35,0.82
9208,1.8,1.88
9209,1.02,2.72
9210,0.4,1.21
9211,2.43,0.74
9212,2.03,1.87
9213,2.06,0.46
9214,2.7,2.02
9215,2.63,1.08
9216,3.19,1.82
9217,1.34,0.79
9218,1.58,2.81
9219,1.19,1.2
9220,0.95,2.57
9221,1.75,1.53
9222,1.76,1.06
9223,1.11,1.46
9224,0.58,1.73
9225,0.97,2.75
9226,0.68,1.12
9227,0.6,1.4
9228,2.16,4.12
9229,0.05,3.34
9230,2.69,0.53
9231,1.33,3.05
9232,1.02,2.12
9233,1.12,0.66
9234,0.84,0.84
9235,0.79,1.66
9236,1.49,1.42
9237,1.04,2.7
9238,0.64,2.25
9239,0.55,1.66
9240,1.04,1.79
9241,0.83,0.74
9242,2.53,3.46
9243,1.8,1.94
9244,1.83,1.79
9245,2.0,2.08
9246,0.78,1.85
9247,3.05,0.97
9248,2.68,0.32
9249,1.79,2.67
9250,0.76,1.2
9251,2.65,1.25
9252,0.55,1.59
9253,0.88,2.89
9254,2.73,1.79
9255,1.04,1.08
9256,1.19,2.69
9257,1.18,1.36
9258,1.51,1.72
9259,2.45,2.72
9260,1.25,1.98
9261,2.08,2.59
9262,0.92,1.69
9263,1.54,1.57
9264,1.07,0.89
9265,0.95,2.65
9266,2.14,2.21
9267,2.72,1.84
9268,0.37,1.4
9269,1.4,1.82
9270,0.17,2.14
9271,0.82,2.48
9272,0.95,1.37
9273,0.61,1.32
9274,2.5,0.83
9275,2.61,1.83
9276,0.9,2.93
9277,0.93,1.92
9278,1.28,1.92
9279,1.87,1.83
9280,1.26,2.72
9281,1.45,2.41
9282,1.74,1.22
9283,1.98,2.11
9284,1.41,1.11
9285,2.63,1.01
9286,2.01,1.18
9287,1.62,0.65
9288,1.57,2.01
9289,1.52,2.39
9290,1.29,2.0
9291,3.21,2.52
9292,0.74,2.56
9293,1.92,1.19
9294,1.12,2.81
9295,3.06,0.95
9296,1.68,2.48
9297,0.71,0.45
9298,0.73,2.25
9299,2.06,0.74
9300,2.23,0.84
9301,0.87,3.14
9302,0.87,1.27
9303,1.66,2.57
9304,1.32,2.63
9305,1.2,2.91
9306,2.43,1.81
9307,2.07,2.01
9308,2.07,1.23
9309,0.63,0.89
9310,1.99,0.3
9311,0.59,2.4
9312,0.95,2.53
9313,2.04,1.95
9314,1.52,1.61
9315,1.56,2.27
9316,2.14,2.7
9317,0.8,1.43
9318,1.05,1.54
9319,1.47,0.75
9320,0.63,0.09
9321,1.72,2.49
9322,3.6,2.79
9323,1.73,1.15
9324,1.81,2.01
9325,3.02,2.9
9326,1.23,3.27
9327,2.66,1.78
9328,0.62,2.82
9329,1.38,3.4
9330,1.3,1.58
9331,2.11,0.75
9332,0.54,1.36
9333,1.14,2.22
9334,2.53,0.38
9335,2.42,2.32
9336,3.08,0.41
9337,0.96,2.16
9338,1.08,2.09
9339,1.66,1.3
9340,2.83,3.01
9341,2.93,1.31
9342,2.51,0.14
9343,0.29,3.16
9344,0.06,1.16
9345,1.49,1.65
9346,1.48,0.39
9347,0.77,1.39
9348,1.58,2.7
9349,2.38,1.52
9350,2.03,0.95
9351,2.32,2.1
9352,1.13,0.74
9353,0.91,1.68
9354,0.89,2.91
9355,1.79,1.6
9356,1.84,1.08
9357,0.12,2.66
9358,2.41,1.24
9359,1.5,1.35
9360,2.03,2.37
9361,1.3,2.49
9362,1.3,1.85
9363,0.63,1.55
9364,1.42,2.15
9365,0.27,1.97
9366,1.88,3.06
9367,0.1,2.08
9368,3.09,1.75
9369,1.17,1.54
9370,1.84,1.58
9371,2.26,1.98
9372,2.23,1.32
9373,1.47,2.46
9374,0.46,1.26
9375,1.13,2.76
9376,1.84,1.33
9377,0.86,2.72
9378,1.26,3.14
9379,2.94,1.87
9380,0.76,0.55
9381,1.23,1.68
9382,2.48,1.68
9383,0.55,1.73
9384,0.49,1.71
9385,0.57,1.24
9386,1.33,1.44
9387,2.07,1.53
9388,1.33,2.04
9389,1.82,2.03
9390,1.12,1.62
9391,1.73,1.14
9392,1.38,0.67
9393,2.37,2.51
9394,1.95,0.63
9395,3.23,1.93
9396,2.16,2.8
9397,0.89,2.73
9398,2.38,2.84
9399,0.77,1.87
9400,2.1,1.86
9401,1.97,0.58
9402,1.83,2.73
9403,2.37,2.15
9404,0.26,0.22
9405,2.64,1.36
9406,0.1,1.0
9407,2.09,1.36
9408,1.48,1.13
9409,1.43,1.82
9410,1.41,2.01
9411,1.09,2.66
9412,0.73,2.84
9413,2.66,0.23
9414,1.89,1.48
9415,2.0,2.02
9416,2.13,1.08
9417,1.44,0.93
9418,2.06,2.82
9419,1.85,1.99
9420,2.42,0.61
9421,2.11,1.59
9422,1.51,1.76
9423,1.15,0.91
9424,0.62,1.16
9425,0.96,2.0
9426,0.0,2.64
9427,0.85,1.22
9428,0.47,2.69
9429,2.93,2.35
9430,0.91,1.85
9431,1.1,1.09
9432,0.86,0.91
9433,1.38,2.71
9434,0.74,2.33
9435,1.87,1.36
9436,0.7,2.63
9437,1.5,0.86
9438,2.66,2.16
9439,2.12,0.38
9440,0.24,1.88
9441,1.58,1.15
9442,0.07,2.37
9443,0.85,1.39
9444,1.92,2.33
9445,2.85,2.78
9446,1.66,1.64
9447,0.73,1.88
9448,2.18,1.8
9449,2.16,2.55
9450,0.69,0.98
9451,0.38,2.26
9452,1.32,2.15
9453,2.56,1.3
9454,1.72,2.02
9455,1.6,1.82
9456,2.64,0.46
9457,0.71,1.91
9458,1.26,0.14
9459,1.56,2.13
9460,0.34,1.97
9461,0.85,1.58
9462,1.67,2.25
9463,2.75,1.75
9464,1.69,1.73
9465,2.76,1.19
9466,1.79,2.38
9467,1.56,2.37
9468,2.91,2.02
9469,1.94,1.25
9470,2.78,2.09
9471,1.32,1.31
9472,0.84,0.25
9473,0.75,1.45
9474,0.47,1.47
9475,0.73,1.62
9476,1.41,2.25
9477,2.24,0.49
9478,1.83,2.12
9479,1.12,1.89
9480,1.03,1.33
9481,1.38,0.54
9482,1.01,2.44
9483,0.96,1.67
9484,1.92,3.08
9485,0.57,1.01
9486,1.82,2.36
9487,0.91,1.8
9488,0.93,2.74
9489,1.55,2.3
9490,1.72,2.77
9491,2.31,0.58
9492,1.15,1.39
9493,0.59,0.35
9494,2.38,1.41
9495,1.68,3.48
9496,2.49,0.66
9497,3.38,1.21
9498,2.2,0.14
9499,2.33,1.22
9500,2.4,1.14
9501,1.41,1.67
9502,2.93,1.81
9503,1.77,2.64
9504,2.58,0.66
9505,1.73,1.75
9506,2.18,1.34
9507,2.91,1.16
9508,4.18,0.68
9509,2.55,2.32
9510,1.63,0.57
9511,1.53,2.41
9512,1.97,1.03
9513,1.5,2.57
9514,2.66,1.65
9515,1.69,1.23
9516,1.32,1.23
9517,2.61,1.27
9518,0.76,2.78
9519,1.93,2.01
9520,1.66,1.49
9521,1.13,3.62
9522,1.21,1.01
9523,1.44,1.7
9524,2.49,1.73
9525,2.3,0.74
9526,0.32,1.14
9527,2.33,1.71
9528,1.79,1.9
9529,1.72,1.8
9530,1.36,1.79
9531,1.8,1.97
9532,1.69,0.57
9533,0.88,0.82
9534,0.98,1.52
9535,2.06,1.69
9536,2.23,1.81
9537,2.07,2.68
9538,2.03,1.85
9539,1.96,2.47
9540,1.41,2.13
9541,2.34,0.99
9542,0.61,1.04
9543,2.3,1.57
9544,2.71,1.95
9545,1.52,1.68
9546,2.17,2.51
9547,1.15,1.37
9548,1.13,1.25
9549,0.98,2.05
9550,2.02,0.24
9551,0.73,1.64
9552,0.95,0.15
9553,2.24,1.58
9554,1.71,2.78
9555,0.73,0.77
9556,2.18,3.0
9557,0.71,3.09
9558,1.95,1.08
9559,0.82,1.71
9560,1.71,1.9
9561,0.83,2.88
9562,1.38,0.89
9563,1.87,0.55
9564,0.42,2.16
9565,1.04,0.68
9566,2.45,3.41
9567,1.77,1.5
9568,2.01,1.95
9569,2.76,0.74
9570,1.41,0.89
9571,2.59,1.21
9572,1.2,0.65
9573,2.79,1.22
9574,1.85,1.57
9575,2.48,1.93
9576,1.63,0.55
9577,1.03,1.12
9578,1.86,1.27
9579,1.2,2.22
9580,0.97,0.29
9581,0.69,1.73
9582,1.29,0.66
9583,2.58,1.59
9584,1.3,1.42
9585,0.87,1.67
9586,1.77,0.27
9587,2.08,2.5
9588,1.54,2.47
9589,1.57,2.37
9590,0.91,2.69
9591,1.26,2.02
9592,0.96,2.67
9593,3.13,0.87
9594,2.21,1.69
9595,1.52,2.26
9596,1.08,3.41
9597,2.44,1.47
9598,2.01,0.13
9599,0.74,0.86
9600,1.03,0.58
9601,0.71,1.78
9602,2.33,1.35
9603,0.13,1.63
9604,2.41,1.57
9605,1.16,1.56
9606,1.61,1.29
9607,1.37,1.82
9608,1.97,2.31
9609,0.93,3.16
9610,1.2,0.61
9611,1.27,1.75
9612,2.11,2.57
9613,1.58,1.61
9614,1.09,0.54
9615,2.38,1.26
9616,1.31,0.82
9617,2.57,1.91
9618,1.75,1.92
9619,0.88,1.42
9620,0.67,1.58
9621,0.59,2.42
9622,2.14,2.51
9623,1.06,1.48
9624,1.53,1.12
9625,1.21,1.9
9626,1.1,2.4
9627,1.53,0.95
9628,1.97,1.05
9629,1.6,2.08
9630,0.88,2.95
9631,2.33,2.14
9632,1.87,1.53
9633,0.97,1.82
9634,0.79,2.19
9635,1.93,1.11
9636,2.35,0.53
9637,2.33,2.77
9638,1.53,1.24
9639,1.09,1.54
9640,0.45,2.53
9641,2.55,2.76
9642,1.43,2.3
9643,1.46,0.95
9644,0.98,2.01
9645,1.97,2.15
9646,2.04,2.87
9647,2.71,3.29
9648,2.39,3.36
9649,2.38,1.15
9650,2.04,1.6
9651,1.78,1.77
9652,1.22,2.35
9653,0.6,0.99
9654,1.03,0.41
9655,1.59,1.06
9656,1.58,0.39
9657,1.38,1.81
9658,2.45,2.03
9659,2.21,1.35
9660,1.08,2.47
9661,1.49,2.06
9662,1.32,0.81
9663,1.23,1.62
9664,2.12,0.39
9665,0.86,1.16
9666,2.19,0.72
9667,3.14,2.26
9668,2.09,1.61
9669,1.98,3.4
9670,1.65,1.72
9671,1.89,2.72
9672,1.4,0.51
9673,1.75,1.29
9674,0.86,2.03
9675,1.23,0.29
9676,1.39,2.05
9677,1.61,1.91
9678,2.29,0.97
9679,0.9,1.73
9680,2.31,1.71
9681,2.59,1.22
9682,0.22,1.13
9683,1.45,2.43
9684,1.73,3.58
9685,2.13,1.04
9686,2.51,1.41
9687,0.84,1.06
9688,1.38,1.69
9689,1.83,1.46
9690,1.32,2.2
9691,2.21,2.11
9692,1.15,1.14
9693,0.71,1.16
9694,0.02,1.46
9695,1.78,1.31
9696,2.11,1.53
9697,0.99,0.23
9698,0.16,1.19
9699,2.29,1.09
9700,2.18,2.54
9701,2.15,1.97
9702,1.46,0.59
9703,1.53,1.97
9704,1.05,1.49
9705,3.11,0.96
9706,1.14,1.44
9707,1.38,1.58
9708,1.3,3.03
9709,1.78,1.97
9710,1.71,1.09
9711,2.7,1.23
9712,1.32,1.82
9713,0.81,2.06
9714,1.41,2.1
9715,1.24,2.37
9716,1.72,2.24
9717,1.99,1.26
9718,1.15,2.08
9719,0.83,2.06
9720,1.25,1.31
9721,0.08,1.62
9722,0.63,1.39
9723,1.39,1.22
9724,0.98,0.06
9725,2.03,3.06
9726,0.8,3.06
9727,1.92,2.17
9728,0.15,2.3
9729,1.44,1.66
9730,0.42,2.19
9731,1.72,2.38
9732,2.45,1.48
9733,1.16,0.99
9734,0.61,0.73
9735,1.3,2.29
9736,1.56,1.48
9737,1.08,0.78
9738,1.77,1.2
9739,0.9,2.42
9740,1.74,0.3
9741,1.35,1.15
9742,0.61,1.64
9743,1.59,1.39
9744,2.14,1.67
9745,1.44,2.14
9746,1.12,2.31
9747,0.71,1.76
9748,1.67,1.54
9749,0.05,2.29
9750,0.38,3.27
9751,0.4,1.69
9752,1.55,1.85
9753,0.39,1.02
9754,2.24,1.41
9755,1.45,2.09
9756,1.08,2.38
9757,1.96,1.51
9758,0.77,2.55
9759,1.07,2.33
9760,2.43,0.99
9761,0.02,2.26
9762,0.7,1.81
9763,0.61,1.03
9764,2.25,1.17
9765,1.36,0.62
9766,1.37,1.99
9767,0.83,1.57
9768,1.38,2.03
9769,1.75,1.03
9770,0.85,1.5
9771,1.64,0.18
9772,0.95,0.6
9773,0.51,1.99
9774,0.97,2.44
9775,0.94,2.53
9776,2.44,1.71
9777,1.14,0.43
9778,0.96,0.69
9779,1.48,1.03
9780,1.38,2.15
9781,0.73,2.7
9782,1.52,1.31
9783,2.13,1.68
9784,1.79,2.03
9785,4.09,2.74
9786,1.82,0.48
9787,2.04,2.73
9788,2.51,0.33
9789,2.56,1.03
9790,1.46,2.2
9791,1.08,0.89
9792,1.07,2.38
9793,1.15,2.65
9794,0.23,2.77
9795,0.96,2.67
9796,1.15,1.98
9797,1.87,1.98
9798,1.78,1.22
9799,3.02,1.59
9800,0.5,2.54
9801,1.55,1.01
9802,2.05,2.02
9803,2.11,1.45
9804,0.69,2.73
9805,1.95,0.79
9806,2.21,1.54
9807,0.99,1.24
9808,0.73,2.11
9809,2.81,2.62
9810,2.67,3.36
9811,0.33,1.79
9812,1.81,1.4
9813,0.98,1.42
9814,1.91,1.19
9815,2.04,2.68
9816,2.55,1.66
9817,1.67,2.55
9818,2.02,1.53
9819,1.36,0.87
9820,0.87,2.44
9821,1.9,0.99
9822,1.62,3.04
9823,1.63,2.57
9824,0.7,0.27
9825,2.38,0.9
9826,1.6,2.66
9827,2.0,0.15
9828,2.14,0.73
9829,0.46,1.9
9830,1.46,0.29
9831,2.73,2.02
9832,1.6,1.63
9833,1.94,1.51
9834,1.5,1.11
9835,1.99,1.96
9836,0.06,1.62
9837,1.56,1.8
9838,0.31,0.6
9839,2.32,2.46
9840,1.68,0.97
9841,1.95,1.54
9842,1.04,2.05
9843,1.6,2.01
9844,1.23,1.54
9845,1.72,1.76
9846,0.98,2.07
9847,2.29,2.64
9848,3.14,2.37
9849,1.56,2.26
9850,0.25,2.89
9851,0.62,1.23
9852,2.11,1.77
9853,2.01,0.58
9854,2.83,2.91
9855,1.88,2.03
9856,2.06,1.57
9857,0.85,2.31
9858,2.79,2.06
9859,0.52,0.74
9860,0.12,1.83
9861,1.11,1.52
9862,2.19,1.23
9863,0.69,1.29
9864,0.34,0.85
9865,1.2,1.95
9866,2.36,1.98
9867,2.34,1.29
9868,0.95,0.02
9869,1.47,1.33
9870,1.5,2.49
9871,1.27,2.13
9872,3.27,1.17
9873,1.14,0.83
9874,1.99,1.55
9875,2.17,1.99
9876,2.22,2.8
9877,2.23,1.08
9878,2.08,1.3
9879,0.68,1.59
9880,3.04,2.54
9881,0.63,1.86
9882,1.33,1.39
9883,2.03,0.83
9884,1.44,0.76
9885,0.84,4.07
9886,0.93,1.36
9887,1.06,2.09
9888,2.62,0.94
9889,0.03,1.65
9890,1.53,1.74
9891,2.26,1.12
9892,0.88,1.22
9893,2.23,0.46
9894,2.46,2.39
9895,1.47,0.03
9896,2.12,0.77
9897,2.47,1.49
9898,0.82,0.12
9899,2.39,1.9
9900,1.96,1.79
9901,1.8,1.82
9902,0.67,1.76
9903,2.69,1.25
9904,1.81,1.07
9905,1.39,1.1
9906,0.8,1.3
9907,1.88,1.92
9908,1.76,1.87
9909,0.02,2.07
9910,0.79,2.05
9911,2.47,1.95
9912,1.49,2.18
9913,2.28,0.62
9914,1.52,1.25
9915,2.74,1.35
9916,1.9,2.41
9917,2.34,1.64
9918,1.67,1.49
9919,1.18,1.03
9920,2.06,2.25
9921,2.34,2.59
9922,1.6,2.14
9923,1.25,0.96
9924,0.62,2.89
9925,2.14,2.66
9926,0.54,1.74
9927,1.37,1.78
9928,0.54,0.53
9929,2.01,2.3
9930,1.2,2.02
9931,1.77,2.21
9932,2.37,2.24
9933,1.5,1.1
9934,0.77,1.19
9935,2.18,0.41
9936,0.72,1.74
9937,1.83,0.97
9938,0.96,3.49
9939,2.2,1.9
9940,1.71,0.97
9941,1.17,1.3
9942,1.59,2.05
9943,1.92,1.09
9944,1.51,2.53
9945,1.05,2.61
9946,0.83,1.21
9947,1.51,1.19
9948,1.34,2.41
9949,1.64,2.14
9950,0.39,0.91
9951,0.8,1.05
9952,1.73,1.77
9953,0.19,2.08
9954,1.46,0.68
9955,2.21,2.97
9956,1.93,0.91
9957,1.91,1.81
9958,3.18,0.96
9959,1.11,2.16
9960,0.7,2.83
9961,1.27,1.23
9962,0.95,0.71
9963,3.04,2.57
9964,2.01,1.73
9965,1.35,1.97
9966,2.05,2.01
9967,0.95,2.61
9968,0.59,2.68
9969,1.27,2.91
9970,1.72,2.4
9971,2.0,1.31
9972,2.1,1.77
9973,2.59,1.71
9974,2.49,0.95
9975,1.41,1.79
9976,1.38,0.44
9977,1.27,2.1
9978,2.0,2.11
9979,1.58,1.52
9980,0.39,2.22
9981,0.63,2.15
9982,2.15,3.41
9983,1.67,2.01
9984,1.78,1.18
9985,2.56,2.29
9986,0.67,2.84
9987,2.17,0.58
9988,2.91,1.65
9989,1.2,0.64
9990,1.24,2.06
9991,1.67,1.41
9992,0.75,1.78
9993,1.25,1.57
9994,1.24,1.6
9995,0.87,0.3
9996,1.59,2.48
9997,0.21,0.37
9998,0.62,2.55
9999,0.67,0.85
